i_e_op,V_cell_op,,,,,,,,,,,,,,,
0.022439,1.55821983,,,,,,,,,,,,,,,
0.022469,1.558233726,,,,,,,,,,,,,,,
0.022499,1.558247627,,,,,,,,,,,,,,,
0.022529,1.558261535,,,,,,,,,,,,,,,
0.022559,1.558275448,,,,,,,,,,,,,,,
0.022589,1.558289368,,,,,,,,,,,,,,,
0.022619,1.558303293,,,,,,,,,,,,,,,
0.022649,1.558317225,,,,,,,,,,,,,,,
0.02268,1.558331162,,,,,,,,,,,,,,,
0.02271,1.558345106,,,,,,,,,,,,,,,
0.02274,1.558359056,,,,,,,,,,,,,,,
0.022771,1.558373012,,,,,,,,,,,,,,,
0.022801,1.558386974,,,,,,,,,,,,,,,
0.022832,1.558400942,,,,,,,,,,,,,,,
0.022862,1.558414916,,,,,,,,,,,,,,,
0.022893,1.558428896,,,,,,,,,,,,,,,
0.022923,1.558442883,,,,,,,,,,,,,,,
0.022954,1.558456875,,,,,,,,,,,,,,,
0.022985,1.558470874,,,,,,,,,,,,,,,
0.023015,1.558484879,,,,,,,,,,,,,,,
0.023046,1.55849889,,,,,,,,,,,,,,,
0.023077,1.558512907,,,,,,,,,,,,,,,
0.023108,1.55852693,,,,,,,,,,,,,,,
0.023139,1.55854096,,,,,,,,,,,,,,,
0.023169,1.558554996,,,,,,,,,,,,,,,
0.0232,1.558569038,,,,,,,,,,,,,,,
0.023231,1.558583086,,,,,,,,,,,,,,,
0.023263,1.55859714,,,,,,,,,,,,,,,
0.023294,1.558611201,,,,,,,,,,,,,,,
0.023325,1.558625268,,,,,,,,,,,,,,,
0.023356,1.558639341,,,,,,,,,,,,,,,
0.023387,1.55865342,,,,,,,,,,,,,,,
0.023418,1.558667505,,,,,,,,,,,,,,,
0.02345,1.558681597,,,,,,,,,,,,,,,
0.023481,1.558695695,,,,,,,,,,,,,,,
0.023512,1.5587098,,,,,,,,,,,,,,,
0.023544,1.55872391,,,,,,,,,,,,,,,
0.023575,1.558738027,,,,,,,,,,,,,,,
0.023607,1.558752151,,,,,,,,,,,,,,,
0.023638,1.55876628,,,,,,,,,,,,,,,
0.02367,1.558780416,,,,,,,,,,,,,,,
0.023702,1.558794559,,,,,,,,,,,,,,,
0.023733,1.558808707,,,,,,,,,,,,,,,
0.023765,1.558822862,,,,,,,,,,,,,,,
0.023797,1.558837023,,,,,,,,,,,,,,,
0.023829,1.558851191,,,,,,,,,,,,,,,
0.02386,1.558865365,,,,,,,,,,,,,,,
0.023892,1.558879546,,,,,,,,,,,,,,,
0.023924,1.558893732,,,,,,,,,,,,,,,
0.023956,1.558907926,,,,,,,,,,,,,,,
0.023988,1.558922125,,,,,,,,,,,,,,,
0.02402,1.558936331,,,,,,,,,,,,,,,
0.024052,1.558950544,,,,,,,,,,,,,,,
0.024085,1.558964763,,,,,,,,,,,,,,,
0.024117,1.558978988,,,,,,,,,,,,,,,
0.024149,1.55899322,,,,,,,,,,,,,,,
0.024181,1.559007458,,,,,,,,,,,,,,,
0.024214,1.559021703,,,,,,,,,,,,,,,
0.024246,1.559035954,,,,,,,,,,,,,,,
0.024278,1.559050212,,,,,,,,,,,,,,,
0.024311,1.559064476,,,,,,,,,,,,,,,
0.024343,1.559078747,,,,,,,,,,,,,,,
0.024376,1.559093024,,,,,,,,,,,,,,,
0.024408,1.559107308,,,,,,,,,,,,,,,
0.024441,1.559121598,,,,,,,,,,,,,,,
0.024474,1.559135895,,,,,,,,,,,,,,,
0.024506,1.559150199,,,,,,,,,,,,,,,
0.024539,1.559164509,,,,,,,,,,,,,,,
0.024572,1.559178825,,,,,,,,,,,,,,,
0.024605,1.559193148,,,,,,,,,,,,,,,
0.024638,1.559207478,,,,,,,,,,,,,,,
0.024671,1.559221814,,,,,,,,,,,,,,,
0.024704,1.559236157,,,,,,,,,,,,,,,
0.024737,1.559250506,,,,,,,,,,,,,,,
0.02477,1.559264862,,,,,,,,,,,,,,,
0.024803,1.559279225,,,,,,,,,,,,,,,
0.024836,1.559293595,,,,,,,,,,,,,,,
0.024869,1.559307971,,,,,,,,,,,,,,,
0.024902,1.559322353,,,,,,,,,,,,,,,
0.024936,1.559336743,,,,,,,,,,,,,,,
0.024969,1.559351139,,,,,,,,,,,,,,,
0.025002,1.559365541,,,,,,,,,,,,,,,
0.025036,1.559379951,,,,,,,,,,,,,,,
0.025069,1.559394367,,,,,,,,,,,,,,,
0.025103,1.559408789,,,,,,,,,,,,,,,
0.025136,1.559423219,,,,,,,,,,,,,,,
0.02517,1.559437655,,,,,,,,,,,,,,,
0.025203,1.559452098,,,,,,,,,,,,,,,
0.025237,1.559466548,,,,,,,,,,,,,,,
0.025271,1.559481004,,,,,,,,,,,,,,,
0.025305,1.559495467,,,,,,,,,,,,,,,
0.025338,1.559509937,,,,,,,,,,,,,,,
0.025372,1.559524414,,,,,,,,,,,,,,,
0.025406,1.559538898,,,,,,,,,,,,,,,
0.02544,1.559553388,,,,,,,,,,,,,,,
0.025474,1.559567885,,,,,,,,,,,,,,,
0.025508,1.559582389,,,,,,,,,,,,,,,
0.025542,1.5595969,,,,,,,,,,,,,,,
0.025576,1.559611418,,,,,,,,,,,,,,,
0.025611,1.559625942,,,,,,,,,,,,,,,
0.025645,1.559640474,,,,,,,,,,,,,,,
0.025679,1.559655012,,,,,,,,,,,,,,,
0.025713,1.559669557,,,,,,,,,,,,,,,
0.025748,1.559684109,,,,,,,,,,,,,,,
0.025782,1.559698668,,,,,,,,,,,,,,,
0.025817,1.559713233,,,,,,,,,,,,,,,
0.025851,1.559727806,,,,,,,,,,,,,,,
0.025886,1.559742386,,,,,,,,,,,,,,,
0.02592,1.559756972,,,,,,,,,,,,,,,
0.025955,1.559771565,,,,,,,,,,,,,,,
0.02599,1.559786166,,,,,,,,,,,,,,,
0.026024,1.559800773,,,,,,,,,,,,,,,
0.026059,1.559815387,,,,,,,,,,,,,,,
0.026094,1.559830009,,,,,,,,,,,,,,,
0.026129,1.559844637,,,,,,,,,,,,,,,
0.026164,1.559859272,,,,,,,,,,,,,,,
0.026199,1.559873914,,,,,,,,,,,,,,,
0.026234,1.559888564,,,,,,,,,,,,,,,
0.026269,1.55990322,,,,,,,,,,,,,,,
0.026304,1.559917883,,,,,,,,,,,,,,,
0.026339,1.559932554,,,,,,,,,,,,,,,
0.026374,1.559947231,,,,,,,,,,,,,,,
0.02641,1.559961915,,,,,,,,,,,,,,,
0.026445,1.559976607,,,,,,,,,,,,,,,
0.02648,1.559991305,,,,,,,,,,,,,,,
0.026516,1.560006011,,,,,,,,,,,,,,,
0.026551,1.560020724,,,,,,,,,,,,,,,
0.026587,1.560035444,,,,,,,,,,,,,,,
0.026622,1.560050171,,,,,,,,,,,,,,,
0.026658,1.560064905,,,,,,,,,,,,,,,
0.026693,1.560079646,,,,,,,,,,,,,,,
0.026729,1.560094395,,,,,,,,,,,,,,,
0.026765,1.56010915,,,,,,,,,,,,,,,
0.0268,1.560123913,,,,,,,,,,,,,,,
0.026836,1.560138683,,,,,,,,,,,,,,,
0.026872,1.56015346,,,,,,,,,,,,,,,
0.026908,1.560168244,,,,,,,,,,,,,,,
0.026944,1.560183035,,,,,,,,,,,,,,,
0.02698,1.560197834,,,,,,,,,,,,,,,
0.027016,1.56021264,,,,,,,,,,,,,,,
0.027052,1.560227453,,,,,,,,,,,,,,,
0.027088,1.560242273,,,,,,,,,,,,,,,
0.027125,1.560257101,,,,,,,,,,,,,,,
0.027161,1.560271936,,,,,,,,,,,,,,,
0.027197,1.560286778,,,,,,,,,,,,,,,
0.027234,1.560301627,,,,,,,,,,,,,,,
0.02727,1.560316484,,,,,,,,,,,,,,,
0.027306,1.560331348,,,,,,,,,,,,,,,
0.027343,1.560346219,,,,,,,,,,,,,,,
0.027379,1.560361098,,,,,,,,,,,,,,,
0.027416,1.560375984,,,,,,,,,,,,,,,
0.027453,1.560390877,,,,,,,,,,,,,,,
0.027489,1.560405778,,,,,,,,,,,,,,,
0.027526,1.560420686,,,,,,,,,,,,,,,
0.027563,1.560435601,,,,,,,,,,,,,,,
0.0276,1.560450524,,,,,,,,,,,,,,,
0.027637,1.560465454,,,,,,,,,,,,,,,
0.027674,1.560480391,,,,,,,,,,,,,,,
0.02771,1.560495336,,,,,,,,,,,,,,,
0.027748,1.560510288,,,,,,,,,,,,,,,
0.027785,1.560525248,,,,,,,,,,,,,,,
0.027822,1.560540215,,,,,,,,,,,,,,,
0.027859,1.56055519,,,,,,,,,,,,,,,
0.027896,1.560570172,,,,,,,,,,,,,,,
0.027933,1.560585161,,,,,,,,,,,,,,,
0.027971,1.560600158,,,,,,,,,,,,,,,
0.028008,1.560615163,,,,,,,,,,,,,,,
0.028046,1.560630175,,,,,,,,,,,,,,,
0.028083,1.560645194,,,,,,,,,,,,,,,
0.028121,1.560660221,,,,,,,,,,,,,,,
0.028158,1.560675256,,,,,,,,,,,,,,,
0.028196,1.560690298,,,,,,,,,,,,,,,
0.028234,1.560705348,,,,,,,,,,,,,,,
0.028271,1.560720405,,,,,,,,,,,,,,,
0.028309,1.56073547,,,,,,,,,,,,,,,
0.028347,1.560750542,,,,,,,,,,,,,,,
0.028385,1.560765622,,,,,,,,,,,,,,,
0.028423,1.560780709,,,,,,,,,,,,,,,
0.028461,1.560795804,,,,,,,,,,,,,,,
0.028499,1.560810907,,,,,,,,,,,,,,,
0.028537,1.560826017,,,,,,,,,,,,,,,
0.028575,1.560841135,,,,,,,,,,,,,,,
0.028613,1.560856261,,,,,,,,,,,,,,,
0.028651,1.560871394,,,,,,,,,,,,,,,
0.02869,1.560886535,,,,,,,,,,,,,,,
0.028728,1.560901684,,,,,,,,,,,,,,,
0.028766,1.56091684,,,,,,,,,,,,,,,
0.028805,1.560932004,,,,,,,,,,,,,,,
0.028843,1.560947176,,,,,,,,,,,,,,,
0.028882,1.560962355,,,,,,,,,,,,,,,
0.028921,1.560977542,,,,,,,,,,,,,,,
0.028959,1.560992737,,,,,,,,,,,,,,,
0.028998,1.56100794,,,,,,,,,,,,,,,
0.029037,1.56102315,,,,,,,,,,,,,,,
0.029075,1.561038368,,,,,,,,,,,,,,,
0.029114,1.561053594,,,,,,,,,,,,,,,
0.029153,1.561068828,,,,,,,,,,,,,,,
0.029192,1.56108407,,,,,,,,,,,,,,,
0.029231,1.561099319,,,,,,,,,,,,,,,
0.02927,1.561114576,,,,,,,,,,,,,,,
0.029309,1.561129841,,,,,,,,,,,,,,,
0.029349,1.561145114,,,,,,,,,,,,,,,
0.029388,1.561160395,,,,,,,,,,,,,,,
0.029427,1.561175683,,,,,,,,,,,,,,,
0.029466,1.56119098,,,,,,,,,,,,,,,
0.029506,1.561206284,,,,,,,,,,,,,,,
0.029545,1.561221596,,,,,,,,,,,,,,,
0.029585,1.561236916,,,,,,,,,,,,,,,
0.029624,1.561252244,,,,,,,,,,,,,,,
0.029664,1.56126758,,,,,,,,,,,,,,,
0.029703,1.561282924,,,,,,,,,,,,,,,
0.029743,1.561298276,,,,,,,,,,,,,,,
0.029783,1.561313636,,,,,,,,,,,,,,,
0.029823,1.561329004,,,,,,,,,,,,,,,
0.029863,1.56134438,,,,,,,,,,,,,,,
0.029903,1.561359763,,,,,,,,,,,,,,,
0.029942,1.561375155,,,,,,,,,,,,,,,
0.029982,1.561390555,,,,,,,,,,,,,,,
0.030023,1.561405963,,,,,,,,,,,,,,,
0.030063,1.561421378,,,,,,,,,,,,,,,
0.030103,1.561436802,,,,,,,,,,,,,,,
0.030143,1.561452234,,,,,,,,,,,,,,,
0.030183,1.561467674,,,,,,,,,,,,,,,
0.030224,1.561483122,,,,,,,,,,,,,,,
0.030264,1.561498578,,,,,,,,,,,,,,,
0.030305,1.561514043,,,,,,,,,,,,,,,
0.030345,1.561529515,,,,,,,,,,,,,,,
0.030386,1.561544996,,,,,,,,,,,,,,,
0.030426,1.561560484,,,,,,,,,,,,,,,
0.030467,1.561575981,,,,,,,,,,,,,,,
0.030508,1.561591486,,,,,,,,,,,,,,,
0.030548,1.561606999,,,,,,,,,,,,,,,
0.030589,1.56162252,,,,,,,,,,,,,,,
0.03063,1.56163805,,,,,,,,,,,,,,,
0.030671,1.561653587,,,,,,,,,,,,,,,
0.030712,1.561669133,,,,,,,,,,,,,,,
0.030753,1.561684687,,,,,,,,,,,,,,,
0.030794,1.561700249,,,,,,,,,,,,,,,
0.030835,1.56171582,,,,,,,,,,,,,,,
0.030877,1.561731399,,,,,,,,,,,,,,,
0.030918,1.561746986,,,,,,,,,,,,,,,
0.030959,1.561762581,,,,,,,,,,,,,,,
0.031001,1.561778185,,,,,,,,,,,,,,,
0.031042,1.561793797,,,,,,,,,,,,,,,
0.031083,1.561809417,,,,,,,,,,,,,,,
0.031125,1.561825045,,,,,,,,,,,,,,,
0.031167,1.561840682,,,,,,,,,,,,,,,
0.031208,1.561856327,,,,,,,,,,,,,,,
0.03125,1.561871981,,,,,,,,,,,,,,,
0.031292,1.561887643,,,,,,,,,,,,,,,
0.031334,1.561903313,,,,,,,,,,,,,,,
0.031375,1.561918992,,,,,,,,,,,,,,,
0.031417,1.561934679,,,,,,,,,,,,,,,
0.031459,1.561950374,,,,,,,,,,,,,,,
0.031501,1.561966078,,,,,,,,,,,,,,,
0.031544,1.56198179,,,,,,,,,,,,,,,
0.031586,1.561997511,,,,,,,,,,,,,,,
0.031628,1.56201324,,,,,,,,,,,,,,,
0.03167,1.562028978,,,,,,,,,,,,,,,
0.031712,1.562044724,,,,,,,,,,,,,,,
0.031755,1.562060479,,,,,,,,,,,,,,,
0.031797,1.562076242,,,,,,,,,,,,,,,
0.03184,1.562092013,,,,,,,,,,,,,,,
0.031882,1.562107794,,,,,,,,,,,,,,,
0.031925,1.562123582,,,,,,,,,,,,,,,
0.031968,1.562139379,,,,,,,,,,,,,,,
0.03201,1.562155185,,,,,,,,,,,,,,,
0.032053,1.562171,,,,,,,,,,,,,,,
0.032096,1.562186822,,,,,,,,,,,,,,,
0.032139,1.562202654,,,,,,,,,,,,,,,
0.032182,1.562218494,,,,,,,,,,,,,,,
0.032225,1.562234343,,,,,,,,,,,,,,,
0.032268,1.5622502,,,,,,,,,,,,,,,
0.032311,1.562266066,,,,,,,,,,,,,,,
0.032354,1.562281941,,,,,,,,,,,,,,,
0.032397,1.562297824,,,,,,,,,,,,,,,
0.032441,1.562313716,,,,,,,,,,,,,,,
0.032484,1.562329617,,,,,,,,,,,,,,,
0.032528,1.562345526,,,,,,,,,,,,,,,
0.032571,1.562361444,,,,,,,,,,,,,,,
0.032615,1.562377371,,,,,,,,,,,,,,,
0.032658,1.562393306,,,,,,,,,,,,,,,
0.032702,1.56240925,,,,,,,,,,,,,,,
0.032745,1.562425203,,,,,,,,,,,,,,,
0.032789,1.562441165,,,,,,,,,,,,,,,
0.032833,1.562457135,,,,,,,,,,,,,,,
0.032877,1.562473115,,,,,,,,,,,,,,,
0.032921,1.562489103,,,,,,,,,,,,,,,
0.032965,1.5625051,,,,,,,,,,,,,,,
0.033009,1.562521105,,,,,,,,,,,,,,,
0.033053,1.56253712,,,,,,,,,,,,,,,
0.033097,1.562553143,,,,,,,,,,,,,,,
0.033141,1.562569176,,,,,,,,,,,,,,,
0.033186,1.562585217,,,,,,,,,,,,,,,
0.03323,1.562601267,,,,,,,,,,,,,,,
0.033275,1.562617325,,,,,,,,,,,,,,,
0.033319,1.562633393,,,,,,,,,,,,,,,
0.033364,1.56264947,,,,,,,,,,,,,,,
0.033408,1.562665556,,,,,,,,,,,,,,,
0.033453,1.56268165,,,,,,,,,,,,,,,
0.033498,1.562697754,,,,,,,,,,,,,,,
0.033542,1.562713866,,,,,,,,,,,,,,,
0.033587,1.562729988,,,,,,,,,,,,,,,
0.033632,1.562746118,,,,,,,,,,,,,,,
0.033677,1.562762257,,,,,,,,,,,,,,,
0.033722,1.562778406,,,,,,,,,,,,,,,
0.033767,1.562794563,,,,,,,,,,,,,,,
0.033812,1.56281073,,,,,,,,,,,,,,,
0.033857,1.562826905,,,,,,,,,,,,,,,
0.033903,1.56284309,,,,,,,,,,,,,,,
0.033948,1.562859284,,,,,,,,,,,,,,,
0.033993,1.562875487,,,,,,,,,,,,,,,
0.034039,1.562891698,,,,,,,,,,,,,,,
0.034084,1.562907919,,,,,,,,,,,,,,,
0.03413,1.56292415,,,,,,,,,,,,,,,
0.034175,1.562940389,,,,,,,,,,,,,,,
0.034221,1.562956637,,,,,,,,,,,,,,,
0.034267,1.562972895,,,,,,,,,,,,,,,
0.034313,1.562989161,,,,,,,,,,,,,,,
0.034358,1.563005437,,,,,,,,,,,,,,,
0.034404,1.563021722,,,,,,,,,,,,,,,
0.03445,1.563038017,,,,,,,,,,,,,,,
0.034496,1.56305432,,,,,,,,,,,,,,,
0.034543,1.563070633,,,,,,,,,,,,,,,
0.034589,1.563086955,,,,,,,,,,,,,,,
0.034635,1.563103286,,,,,,,,,,,,,,,
0.034681,1.563119627,,,,,,,,,,,,,,,
0.034728,1.563135976,,,,,,,,,,,,,,,
0.034774,1.563152335,,,,,,,,,,,,,,,
0.03482,1.563168704,,,,,,,,,,,,,,,
0.034867,1.563185082,,,,,,,,,,,,,,,
0.034914,1.563201469,,,,,,,,,,,,,,,
0.03496,1.563217865,,,,,,,,,,,,,,,
0.035007,1.563234271,,,,,,,,,,,,,,,
0.035054,1.563250686,,,,,,,,,,,,,,,
0.035101,1.56326711,,,,,,,,,,,,,,,
0.035148,1.563283544,,,,,,,,,,,,,,,
0.035194,1.563299987,,,,,,,,,,,,,,,
0.035242,1.56331644,,,,,,,,,,,,,,,
0.035289,1.563332902,,,,,,,,,,,,,,,
0.035336,1.563349374,,,,,,,,,,,,,,,
0.035383,1.563365855,,,,,,,,,,,,,,,
0.03543,1.563382345,,,,,,,,,,,,,,,
0.035478,1.563398845,,,,,,,,,,,,,,,
0.035525,1.563415355,,,,,,,,,,,,,,,
0.035573,1.563431874,,,,,,,,,,,,,,,
0.03562,1.563448402,,,,,,,,,,,,,,,
0.035668,1.56346494,,,,,,,,,,,,,,,
0.035715,1.563481488,,,,,,,,,,,,,,,
0.035763,1.563498045,,,,,,,,,,,,,,,
0.035811,1.563514611,,,,,,,,,,,,,,,
0.035859,1.563531188,,,,,,,,,,,,,,,
0.035907,1.563547774,,,,,,,,,,,,,,,
0.035955,1.563564369,,,,,,,,,,,,,,,
0.036003,1.563580974,,,,,,,,,,,,,,,
0.036051,1.563597589,,,,,,,,,,,,,,,
0.036099,1.563614213,,,,,,,,,,,,,,,
0.036147,1.563630847,,,,,,,,,,,,,,,
0.036196,1.563647491,,,,,,,,,,,,,,,
0.036244,1.563664144,,,,,,,,,,,,,,,
0.036292,1.563680808,,,,,,,,,,,,,,,
0.036341,1.56369748,,,,,,,,,,,,,,,
0.03639,1.563714163,,,,,,,,,,,,,,,
0.036438,1.563730855,,,,,,,,,,,,,,,
0.036487,1.563747557,,,,,,,,,,,,,,,
0.036536,1.563764269,,,,,,,,,,,,,,,
0.036584,1.56378099,,,,,,,,,,,,,,,
0.036633,1.563797722,,,,,,,,,,,,,,,
0.036682,1.563814463,,,,,,,,,,,,,,,
0.036731,1.563831214,,,,,,,,,,,,,,,
0.03678,1.563847975,,,,,,,,,,,,,,,
0.03683,1.563864745,,,,,,,,,,,,,,,
0.036879,1.563881526,,,,,,,,,,,,,,,
0.036928,1.563898316,,,,,,,,,,,,,,,
0.036977,1.563915116,,,,,,,,,,,,,,,
0.037027,1.563931927,,,,,,,,,,,,,,,
0.037076,1.563948747,,,,,,,,,,,,,,,
0.037126,1.563965577,,,,,,,,,,,,,,,
0.037176,1.563982416,,,,,,,,,,,,,,,
0.037225,1.563999266,,,,,,,,,,,,,,,
0.037275,1.564016126,,,,,,,,,,,,,,,
0.037325,1.564032996,,,,,,,,,,,,,,,
0.037375,1.564049876,,,,,,,,,,,,,,,
0.037425,1.564066765,,,,,,,,,,,,,,,
0.037475,1.564083665,,,,,,,,,,,,,,,
0.037525,1.564100575,,,,,,,,,,,,,,,
0.037575,1.564117495,,,,,,,,,,,,,,,
0.037625,1.564134425,,,,,,,,,,,,,,,
0.037675,1.564151365,,,,,,,,,,,,,,,
0.037726,1.564168315,,,,,,,,,,,,,,,
0.037776,1.564185275,,,,,,,,,,,,,,,
0.037827,1.564202245,,,,,,,,,,,,,,,
0.037877,1.564219226,,,,,,,,,,,,,,,
0.037928,1.564236216,,,,,,,,,,,,,,,
0.037979,1.564253217,,,,,,,,,,,,,,,
0.038029,1.564270228,,,,,,,,,,,,,,,
0.03808,1.564287249,,,,,,,,,,,,,,,
0.038131,1.56430428,,,,,,,,,,,,,,,
0.038182,1.564321321,,,,,,,,,,,,,,,
0.038233,1.564338373,,,,,,,,,,,,,,,
0.038284,1.564355435,,,,,,,,,,,,,,,
0.038335,1.564372507,,,,,,,,,,,,,,,
0.038386,1.564389589,,,,,,,,,,,,,,,
0.038438,1.564406682,,,,,,,,,,,,,,,
0.038489,1.564423785,,,,,,,,,,,,,,,
0.038541,1.564440898,,,,,,,,,,,,,,,
0.038592,1.564458021,,,,,,,,,,,,,,,
0.038644,1.564475155,,,,,,,,,,,,,,,
0.038695,1.564492299,,,,,,,,,,,,,,,
0.038747,1.564509454,,,,,,,,,,,,,,,
0.038799,1.564526619,,,,,,,,,,,,,,,
0.038851,1.564543794,,,,,,,,,,,,,,,
0.038903,1.56456098,,,,,,,,,,,,,,,
0.038955,1.564578176,,,,,,,,,,,,,,,
0.039007,1.564595382,,,,,,,,,,,,,,,
0.039059,1.564612599,,,,,,,,,,,,,,,
0.039111,1.564629827,,,,,,,,,,,,,,,
0.039163,1.564647065,,,,,,,,,,,,,,,
0.039216,1.564664313,,,,,,,,,,,,,,,
0.039268,1.564681572,,,,,,,,,,,,,,,
0.039321,1.564698841,,,,,,,,,,,,,,,
0.039373,1.564716121,,,,,,,,,,,,,,,
0.039426,1.564733411,,,,,,,,,,,,,,,
0.039478,1.564750712,,,,,,,,,,,,,,,
0.039531,1.564768024,,,,,,,,,,,,,,,
0.039584,1.564785346,,,,,,,,,,,,,,,
0.039637,1.564802679,,,,,,,,,,,,,,,
0.03969,1.564820022,,,,,,,,,,,,,,,
0.039743,1.564837376,,,,,,,,,,,,,,,
0.039796,1.56485474,,,,,,,,,,,,,,,
0.039849,1.564872116,,,,,,,,,,,,,,,
0.039902,1.564889501,,,,,,,,,,,,,,,
0.039956,1.564906898,,,,,,,,,,,,,,,
0.040009,1.564924305,,,,,,,,,,,,,,,
0.040063,1.564941723,,,,,,,,,,,,,,,
0.040116,1.564959152,,,,,,,,,,,,,,,
0.04017,1.564976591,,,,,,,,,,,,,,,
0.040224,1.564994041,,,,,,,,,,,,,,,
0.040277,1.565011502,,,,,,,,,,,,,,,
0.040331,1.565028974,,,,,,,,,,,,,,,
0.040385,1.565046456,,,,,,,,,,,,,,,
0.040439,1.56506395,,,,,,,,,,,,,,,
0.040493,1.565081454,,,,,,,,,,,,,,,
0.040547,1.565098969,,,,,,,,,,,,,,,
0.040601,1.565116495,,,,,,,,,,,,,,,
0.040656,1.565134031,,,,,,,,,,,,,,,
0.04071,1.565151579,,,,,,,,,,,,,,,
0.040764,1.565169137,,,,,,,,,,,,,,,
0.040819,1.565186707,,,,,,,,,,,,,,,
0.040873,1.565204287,,,,,,,,,,,,,,,
0.040928,1.565221878,,,,,,,,,,,,,,,
0.040983,1.56523948,,,,,,,,,,,,,,,
0.041038,1.565257093,,,,,,,,,,,,,,,
0.041092,1.565274717,,,,,,,,,,,,,,,
0.041147,1.565292352,,,,,,,,,,,,,,,
0.041202,1.565309999,,,,,,,,,,,,,,,
0.041257,1.565327656,,,,,,,,,,,,,,,
0.041313,1.565345324,,,,,,,,,,,,,,,
0.041368,1.565363003,,,,,,,,,,,,,,,
0.041423,1.565380693,,,,,,,,,,,,,,,
0.041478,1.565398395,,,,,,,,,,,,,,,
0.041534,1.565416107,,,,,,,,,,,,,,,
0.041589,1.565433831,,,,,,,,,,,,,,,
0.041645,1.565451566,,,,,,,,,,,,,,,
0.041701,1.565469311,,,,,,,,,,,,,,,
0.041756,1.565487068,,,,,,,,,,,,,,,
0.041812,1.565504837,,,,,,,,,,,,,,,
0.041868,1.565522616,,,,,,,,,,,,,,,
0.041924,1.565540407,,,,,,,,,,,,,,,
0.04198,1.565558208,,,,,,,,,,,,,,,
0.042036,1.565576021,,,,,,,,,,,,,,,
0.042092,1.565593846,,,,,,,,,,,,,,,
0.042149,1.565611681,,,,,,,,,,,,,,,
0.042205,1.565629528,,,,,,,,,,,,,,,
0.042261,1.565647386,,,,,,,,,,,,,,,
0.042318,1.565665256,,,,,,,,,,,,,,,
0.042374,1.565683136,,,,,,,,,,,,,,,
0.042431,1.565701028,,,,,,,,,,,,,,,
0.042488,1.565718932,,,,,,,,,,,,,,,
0.042544,1.565736847,,,,,,,,,,,,,,,
0.042601,1.565754773,,,,,,,,,,,,,,,
0.042658,1.565772711,,,,,,,,,,,,,,,
0.042715,1.56579066,,,,,,,,,,,,,,,
0.042772,1.56580862,,,,,,,,,,,,,,,
0.04283,1.565826592,,,,,,,,,,,,,,,
0.042887,1.565844575,,,,,,,,,,,,,,,
0.042944,1.56586257,,,,,,,,,,,,,,,
0.043001,1.565880576,,,,,,,,,,,,,,,
0.043059,1.565898594,,,,,,,,,,,,,,,
0.043116,1.565916624,,,,,,,,,,,,,,,
0.043174,1.565934664,,,,,,,,,,,,,,,
0.043232,1.565952717,,,,,,,,,,,,,,,
0.04329,1.565970781,,,,,,,,,,,,,,,
0.043347,1.565988856,,,,,,,,,,,,,,,
0.043405,1.566006944,,,,,,,,,,,,,,,
0.043463,1.566025042,,,,,,,,,,,,,,,
0.043522,1.566043153,,,,,,,,,,,,,,,
0.04358,1.566061275,,,,,,,,,,,,,,,
0.043638,1.566079409,,,,,,,,,,,,,,,
0.043696,1.566097554,,,,,,,,,,,,,,,
0.043755,1.566115711,,,,,,,,,,,,,,,
0.043813,1.56613388,,,,,,,,,,,,,,,
0.043872,1.566152061,,,,,,,,,,,,,,,
0.04393,1.566170253,,,,,,,,,,,,,,,
0.043989,1.566188457,,,,,,,,,,,,,,,
0.044048,1.566206673,,,,,,,,,,,,,,,
0.044107,1.5662249,,,,,,,,,,,,,,,
0.044166,1.56624314,,,,,,,,,,,,,,,
0.044225,1.566261391,,,,,,,,,,,,,,,
0.044284,1.566279654,,,,,,,,,,,,,,,
0.044343,1.566297929,,,,,,,,,,,,,,,
0.044402,1.566316216,,,,,,,,,,,,,,,
0.044462,1.566334514,,,,,,,,,,,,,,,
0.044521,1.566352825,,,,,,,,,,,,,,,
0.04458,1.566371147,,,,,,,,,,,,,,,
0.04464,1.566389482,,,,,,,,,,,,,,,
0.0447,1.566407828,,,,,,,,,,,,,,,
0.044759,1.566426186,,,,,,,,,,,,,,,
0.044819,1.566444556,,,,,,,,,,,,,,,
0.044879,1.566462939,,,,,,,,,,,,,,,
0.044939,1.566481333,,,,,,,,,,,,,,,
0.044999,1.566499739,,,,,,,,,,,,,,,
0.045059,1.566518158,,,,,,,,,,,,,,,
0.04512,1.566536588,,,,,,,,,,,,,,,
0.04518,1.566555031,,,,,,,,,,,,,,,
0.04524,1.566573485,,,,,,,,,,,,,,,
0.045301,1.566591952,,,,,,,,,,,,,,,
0.045361,1.566610431,,,,,,,,,,,,,,,
0.045422,1.566628921,,,,,,,,,,,,,,,
0.045483,1.566647425,,,,,,,,,,,,,,,
0.045543,1.56666594,,,,,,,,,,,,,,,
0.045604,1.566684467,,,,,,,,,,,,,,,
0.045665,1.566703007,,,,,,,,,,,,,,,
0.045726,1.566721559,,,,,,,,,,,,,,,
0.045787,1.566740123,,,,,,,,,,,,,,,
0.045849,1.566758699,,,,,,,,,,,,,,,
0.04591,1.566777288,,,,,,,,,,,,,,,
